% n	Ex(V/m)		Ey(V/m)		Ez(V/m)
215	4.529169e-04	-2.904777e-03	4.528397e-04
216	5.572487e-04	-2.838220e-03	5.571684e-04
217	6.150299e-04	-2.381289e-03	6.149481e-04
218	5.770335e-04	-1.709487e-03	5.769524e-04
219	4.593992e-04	-1.132730e-03	4.593217e-04
220	3.335576e-04	-9.408290e-04	3.334874e-04
221	2.792387e-04	-1.238826e-03	2.791804e-04
222	3.350269e-04	-1.878969e-03	3.349862e-04
223	4.762532e-04	-2.538723e-03	4.762372e-04
224	6.285173e-04	-2.898678e-03	6.285345e-04
225	7.060712e-04	-2.810952e-03	7.061317e-04
226	6.564665e-04	-2.361142e-03	6.565823e-04
227	4.923449e-04	-1.799702e-03	4.925304e-04
228	2.935330e-04	-1.396540e-03	2.938048e-04
229	1.711530e-04	-1.306527e-03	1.715305e-04
230	2.050020e-04	-1.513067e-03	2.055078e-04
231	3.885394e-04	-1.865697e-03	3.891991e-04
232	6.220433e-04	-2.178682e-03	6.228867e-04
233	7.688953e-04	-2.331613e-03	7.699559e-04
234	7.438062e-04	-2.317350e-03	7.451222e-04
235	5.709795e-04	-2.214774e-03	5.725934e-04
236	3.659447e-04	-2.110840e-03	3.679045e-04
237	2.515770e-04	-2.031898e-03	2.539357e-04
238	2.723760e-04	-1.939456e-03	2.751919e-04
239	3.741519e-04	-1.794716e-03	3.774888e-04
240	4.623731e-04	-1.633410e-03	4.663000e-04
241	4.860187e-04	-1.572822e-03	4.906097e-04
242	4.732257e-04	-1.724686e-03	4.785592e-04
243	4.897540e-04	-2.076383e-03	4.959120e-04
244	5.620225e-04	-2.450059e-03	5.690891e-04
245	6.391655e-04	-2.600521e-03	6.472261e-04
246	6.327853e-04	-2.396083e-03	6.419238e-04
247	5.008358e-04	-1.940073e-03	5.111329e-04
248	2.993469e-04	-1.520085e-03	3.108769e-04
249	1.519939e-04	-1.406620e-03	1.648219e-04
250	1.594477e-04	-1.653338e-03	1.736260e-04
251	3.232189e-04	-2.060782e-03	3.387836e-04
252	5.456675e-04	-2.336254e-03	5.626347e-04
253	7.023905e-04	-2.320136e-03	7.207525e-04
254	7.248689e-04	-2.093624e-03	7.445904e-04
255	6.300584e-04	-1.885175e-03	6.510728e-04
256	4.855041e-04	-1.864791e-03	5.077093e-04
257	3.526234e-04	-2.006722e-03	3.758776e-04
258	2.591111e-04	-2.133733e-03	2.832273e-04
259	2.127359e-04	-2.092797e-03	2.374758e-04
260	2.257193e-04	-1.899457e-03	2.507862e-04
261	3.137652e-04	-1.723531e-03	3.387959e-04
262	4.680469e-04	-1.734910e-03	4.926039e-04
263	6.338734e-04	-1.950817e-03	6.574378e-04
264	7.285923e-04	-2.218124e-03	7.505604e-04
265	6.938997e-04	-2.340336e-03	7.135843e-04
266	5.413090e-04	-2.234530e-03	5.579480e-04
267	3.506100e-04	-1.986958e-03	3.633830e-04
268	2.197419e-04	-1.772244e-03	2.277952e-04
269	2.048581e-04	-1.716466e-03	2.073365e-04
270	2.950134e-04	-1.818442e-03	2.910951e-04
271	4.339653e-04	-1.978411e-03	4.228961e-04
272	5.633385e-04	-2.089214e-03	5.444603e-04
273	6.507802e-04	-2.106550e-03	6.235501e-04
274	6.887148e-04	-2.053334e-03	6.527146e-04
275	6.785185e-04	-1.978481e-03	6.334558e-04
276	6.231085e-04	-1.919071e-03	5.688149e-04
277	5.342881e-04	-1.891329e-03	4.707224e-04
278	4.409301e-04	-1.898021e-03	3.681915e-04
279	3.822588e-04	-1.930372e-03	3.006158e-04
280	3.873727e-04	-1.964045e-03	2.973048e-04
281	4.580136e-04	-1.966982e-03	3.602578e-04
282	5.691395e-04	-1.925393e-03	4.647294e-04
283	6.845579e-04	-1.865705e-03	5.748417e-04
284	7.720654e-04	-1.842379e-03	6.586913e-04
